query,rank,score,date,week_id,chunk_index,text_len,top_k_days,top_k_chunks,chunk_size,overlap,source_day_md,text,config_id,text_preview,label,comment
Когда я чувствую радость?,5,0.8121769,2026-05-31,2026-W23,1,585,5,5,600,100,data/processed/days_md/2026-05-31.md,"едь действительно, всё же просто: отдыхай, делай, что
хочешь. А я забил себе голову планами и мутными идеалами
времяпрепровождения с друзьями. Так, в погоне за идеалом
мы теряем счастье, а значит, нужно уметь радоваться
моменту, тому, что есть у тебя сейчас и не надумывать себе.
Это вообще очень важная для меня мысль.
Мы подарили шашлыки, посмотрели аниме, побесились и
продолжили нашу традицию с записью летнего обращения
нашим друзьям.
Было реально весело. Особенно, когда я понял, что нужно
просто кайфовать, а не искать идеал.
Здоровья, здоровья, здоровья и силы в момент выбора!",k5_c600,"едь действительно, всё же просто: отдыхай, делай, что хочешь. А я забил себе голову планами и мутными идеалами времяпрепровождения с друзьями. Так, в погоне за идеалом мы теряем счастье, а значит, нужно уметь радоваться моменту, тому, что есть у тебя сейчас и не надумывать себе. Это вообще очень важная для меня мысль. Мы подарили шашлыки, посмотрел...",2,
Когда я чувствую радость?,1,0.8395736,2026-06-04,2026-W23,1,799,7,7,800,150,data/processed/days_md/2026-06-04.md,"гулять, решил проветриться, но вспомнил, что
нужно купить плавки для аквапарка, куда я пойду с кентам на
др 11 числа.
Очень хорошо погулял без музыки. Да, в голове были просто
бредовые мысли, которые постоянно то появлялись, то
исчезали, но прогулка точно помогла мне вернуться в тонус.
Кстати, после просыпания в 9 я тоже чувствовал себя
отлично.
Дома читал новеллу и обсудил с мамой свою жизнь. Она
снова начала гнать на меня за оценки в универе, а я не совсем
правильно ей объяснил свою позицию. Я немного повысил
голос, но потом взял себя в руки, подошёл к ней и попросил
меня выслушать.
В результате, она смягчилась, может, повлиял мой грустный
тон повествования, может, сама моя инициатива лучше
показала мне мою ситуацию. Но теперь всё вроде ок.
Хочу заметить важный, очень важный паттерн мое",k7_c800,"гулять, решил проветриться, но вспомнил, что нужно купить плавки для аквапарка, куда я пойду с кентам на др 11 числа. Очень хорошо погулял без музыки. Да, в голове были просто бредовые мысли, которые постоянно то появлялись, то исчезали, но прогулка точно помогла мне вернуться в тонус. Кстати, после просыпания в 9 я тоже чувствовал себя отлично. До...",2,
Когда я чувствую радость?,2,0.8360951,2026-06-12,2026-W24,2,800,7,7,800,150,data/processed/days_md/2026-06-12.md,"дать за небольшими изменениям
Соджиро, за удивительным характером Аоко и
миловидностью Алисы. Чувствуется жизнь в этих героях, а
также любовь.
Что я могу подчерпнуть из этой истории.
Оставайся верен своим принципам и не меняй их на
одобрение других.
Наслаждайся обычными делами.
Будь честен, в первую очередь, перед собой.
Правильного ответа нет.
Эх, вроде бы грустно, а вроде и приятно.

Сегодня встал в 11:11 утра. Во рту было гадко.
Я быстро момылся пробрался , пацаны тоже скоро
проснулись и мы вместе поели. Поболтали, в комнату
поиграли, в теннис зарубились и разошлись.
Я не особо хочу разбирать микромоменты моего общения с
ними. Я просто вёд себя как всегда: учтиво по отношению ко
всем.
Правда меня бесит, что они уж слишком часто упоминт мои
слабости, хоть и ради шутки.
Потом я старался р",k7_c800,"дать за небольшими изменениям Соджиро, за удивительным характером Аоко и миловидностью Алисы. Чувствуется жизнь в этих героях, а также любовь. Что я могу подчерпнуть из этой истории. Оставайся верен своим принципам и не меняй их на одобрение других. Наслаждайся обычными делами. Будь честен, в первую очередь, перед собой. Правильного ответа нет. Эх,...",1,
Когда я чувствую радость?,3,0.8298981,2026-05-03,2026-W19,0,976,7,7,800,150,data/processed/days_md/2026-05-03.md,"это хорошо - приятно смотреть за
развитием персонажей, особенно, когда чел гений.
Возможно, это развитие - путь к падению, но так ещё
интереснее.
Утром встал в 10, бахнул себе 2 кофе, почитал манхвы,
попереписывался с Андреем, а потом в 12 ушел с квартиры
карася.
Чувствовал себя устало.
Доехал до дома на самокате и предложил кентам собраться и
поиграть в рака. Хотя, если честно, я был не особо в ресурсе,
но делать всё равно что-то надо было.
И вот так я уже второй раз за два дня веду активный образ
жизни.
Поиграли мы хорошо, было весело, но только в моментах - я
прям чувствовал, что хочу спать и т.п.

Уже дома я просто кайфовал, делал рутину, играл в
ведьмака.
А вечером вышел погулять на улицу, так как погода была
топовая
 Думаю, таким и должно быть воскресенье.
Здоровья, здоровья, здоровь

играл в
ведьмака.
А вечером вышел погулять на улицу, так как погода была
топовая
 Думаю, таким и должно быть воскресенье.
Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c800,"это хорошо - приятно смотреть за развитием персонажей, особенно, когда чел гений. Возможно, это развитие - путь к падению, но так ещё интереснее. Утром встал в 10, бахнул себе 2 кофе, почитал манхвы, попереписывался с Андреем, а потом в 12 ушел с квартиры карася. Чувствовал себя устало. Доехал до дома на самокате и предложил кентам собраться и поиг...",2,
Когда я чувствую радость?,4,0.82716936,2026-06-04,2026-W23,0,800,7,7,800,150,data/processed/days_md/2026-06-04.md,"а? Много крови. Мне даже неприятно стало в
моменте за Аоко. Сюжет идёт по интересному пути.
Утром встал в 9. Да, в этот раз без будильника. Мне
интересно, а почему я проснулся именно в 9, а не в 10 или 6.
Может, моему организму нужно больше отдыха? Но я и так
каждый день по 8-9 часов дрыхну. Странно это.
Потом немного позанимался своим проектом по ДС. Не
сказал бы, что через силу, скорее просто не особо хотелось
это делать.
Затем пошел в зал. Хорошо поработал, а уже дома сел за
Европку.
Я уже сам вижу, почему у меня нет мотивации: весь дофамин
я получаю от этой страной игры. Наверное, без неё я бы
действительно сел делать проект.

Потом пошел гулять, решил проветриться, но вспомнил, что
нужно купить плавки для аквапарка, куда я пойду с кентам на
др 11 числа.
Очень хорошо погулял без музыки",k7_c800,"а? Много крови. Мне даже неприятно стало в моменте за Аоко. Сюжет идёт по интересному пути. Утром встал в 9. Да, в этот раз без будильника. Мне интересно, а почему я проснулся именно в 9, а не в 10 или 6. Может, моему организму нужно больше отдыха? Но я и так каждый день по 8-9 часов дрыхну. Странно это. Потом немного позанимался своим проектом по...",1,
Когда я чувствую радость?,5,0.82566607,2026-05-31,2026-W23,1,435,7,7,800,150,data/processed/days_md/2026-05-31.md,"погоне за идеалом
мы теряем счастье, а значит, нужно уметь радоваться
моменту, тому, что есть у тебя сейчас и не надумывать себе.
Это вообще очень важная для меня мысль.
Мы подарили шашлыки, посмотрели аниме, побесились и
продолжили нашу традицию с записью летнего обращения
нашим друзьям.
Было реально весело. Особенно, когда я понял, что нужно
просто кайфовать, а не искать идеал.
Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c800,"погоне за идеалом мы теряем счастье, а значит, нужно уметь радоваться моменту, тому, что есть у тебя сейчас и не надумывать себе. Это вообще очень важная для меня мысль. Мы подарили шашлыки, посмотрели аниме, побесились и продолжили нашу традицию с записью летнего обращения нашим друзьям. Было реально весело. Особенно, когда я понял, что нужно прос...",2,
Когда я чувствую радость?,6,0.8222835,2026-04-25,2026-W17,1,724,7,7,800,150,data/processed/days_md/2026-04-25.md,"таки не понял меня, видно, сам особо не думал.

Поужинал роллами в Милане - было очень вкусно, они
положили много лосося + я вроде как нормально ел
палочками.
А уже дома я снова ничего особо важного не делал.
Замечаю за собой, что я до ужаса не хочу напрягаться,
думать и вообще делать что-то, если меня попросят.
Видно, голова тотально перегрелась.
После собеса буду отдыхать. Хотя кого я обманываю?
До собеса я тоже не напряжно учусь, но просто устаю, когда
думаю о собесе. Блять, как же это бесит.
Может, я слишком на них сконцентрировался и стоит просто
идти вглубь? Делать то, что мне нравится и развиваться в
этом, а не распыляться и не въебывться в эти стажировки?
Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c800,"таки не понял меня, видно, сам особо не думал. Поужинал роллами в Милане - было очень вкусно, они положили много лосося + я вроде как нормально ел палочками. А уже дома я снова ничего особо важного не делал. Замечаю за собой, что я до ужаса не хочу напрягаться, думать и вообще делать что-то, если меня попросят. Видно, голова тотально перегрелась. П...",1,
Когда я чувствую радость?,7,0.8176085,2026-05-31,2026-W23,0,800,7,7,800,150,data/processed/days_md/2026-05-31.md,"ожности почитать новеллу.
Утром встал в 9, пока все спали, покушал и пошел смотреть
шортсы. Ну а мне просто нечего больше делать было, мне
ведь нельзя читать новые истории.
Когда все встали, мы поехали кататься на машине. Хорошо
погуляли, нас обгладали комары рядом с озером.
В дороге я старался разобраться с тем, что мы будем делать
дальше: Карась выглядел грустным, уставшим, а Илья
страдал хернёй - и я тоже особого веселья не ощущал. Но
Дима сказал важную мысль: ""Я просто хочу отдохнуть "". И

ведь действительно, всё же просто: отдыхай, делай, что
хочешь. А я забил себе голову планами и мутными идеалами
времяпрепровождения с друзьями. Так, в погоне за идеалом
мы теряем счастье, а значит, нужно уметь радоваться
моменту, тому, что есть у тебя сейчас и не надумывать себе.
Это вообще очень важ",k7_c800,"ожности почитать новеллу. Утром встал в 9, пока все спали, покушал и пошел смотреть шортсы. Ну а мне просто нечего больше делать было, мне ведь нельзя читать новые истории. Когда все встали, мы поехали кататься на машине. Хорошо погуляли, нас обгладали комары рядом с озером. В дороге я старался разобраться с тем, что мы будем делать дальше: Карась...",1,
Когда я чувствую радость?,1,0.84539676,2026-06-12,2026-W24,4,499,7,7,500,100,data/processed/days_md/2026-06-12.md,"очередь, перед собой.
Правильного ответа нет.
Эх, вроде бы грустно, а вроде и приятно.

Сегодня встал в 11:11 утра. Во рту было гадко.
Я быстро момылся пробрался , пацаны тоже скоро
проснулись и мы вместе поели. Поболтали, в комнату
поиграли, в теннис зарубились и разошлись.
Я не особо хочу разбирать микромоменты моего общения с
ними. Я просто вёд себя как всегда: учтиво по отношению ко
всем.
Правда меня бесит, что они уж слишком часто упоминт мои
слабости, хоть и ради шутки.
Потом я старался р",k7_c500,"очередь, перед собой. Правильного ответа нет. Эх, вроде бы грустно, а вроде и приятно. Сегодня встал в 11:11 утра. Во рту было гадко. Я быстро момылся пробрался , пацаны тоже скоро проснулись и мы вместе поели. Поболтали, в комнату поиграли, в теннис зарубились и разошлись. Я не особо хочу разбирать микромоменты моего общения с ними. Я просто вёд с...",1,
Когда я чувствую радость?,2,0.83274037,2026-05-03,2026-W19,1,425,7,7,500,100,data/processed/days_md/2026-05-03.md,"есурсе,
но делать всё равно что-то надо было.
И вот так я уже второй раз за два дня веду активный образ
жизни.
Поиграли мы хорошо, было весело, но только в моментах - я
прям чувствовал, что хочу спать и т.п.

Уже дома я просто кайфовал, делал рутину, играл в
ведьмака.
А вечером вышел погулять на улицу, так как погода была
топовая
 Думаю, таким и должно быть воскресенье.
Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c500,"есурсе, но делать всё равно что-то надо было. И вот так я уже второй раз за два дня веду активный образ жизни. Поиграли мы хорошо, было весело, но только в моментах - я прям чувствовал, что хочу спать и т.п. Уже дома я просто кайфовал, делал рутину, играл в ведьмака. А вечером вышел погулять на улицу, так как погода была топовая Думаю, таким и долж...",2,
Когда я чувствую радость?,3,0.8317214,2026-06-04,2026-W23,2,500,7,7,500,100,data/processed/days_md/2026-06-04.md,". Да, в голове были просто
бредовые мысли, которые постоянно то появлялись, то
исчезали, но прогулка точно помогла мне вернуться в тонус.
Кстати, после просыпания в 9 я тоже чувствовал себя
отлично.
Дома читал новеллу и обсудил с мамой свою жизнь. Она
снова начала гнать на меня за оценки в универе, а я не совсем
правильно ей объяснил свою позицию. Я немного повысил
голос, но потом взял себя в руки, подошёл к ней и попросил
меня выслушать.
В результате, она смягчилась, может, повлиял мой грустный",k7_c500,". Да, в голове были просто бредовые мысли, которые постоянно то появлялись, то исчезали, но прогулка точно помогла мне вернуться в тонус. Кстати, после просыпания в 9 я тоже чувствовал себя отлично. Дома читал новеллу и обсудил с мамой свою жизнь. Она снова начала гнать на меня за оценки в универе, а я не совсем правильно ей объяснил свою позицию....",2,
Когда я чувствую радость?,4,0.8306602,2026-06-12,2026-W24,1,500,7,7,500,100,data/processed/days_md/2026-06-12.md,"оям, им хочется сопереживать, поддерживать их, эмоции
радости и печали очень хорошо отражаются через письмо
автора и великолепную постановку.
Да, иногда бывают и скучные моменты, когда нет особого
развития, но они также важны для понимания истории и
персонажей, не назвал бы это минусом.
Почему-то хочу поставить 9/10, а не 10. Может, потому что не
было вау эффекта? Хотя, вроде и он был. Ладно, будет
9.5/10, из-за скучного эпизода в парке развлечений - там

переборщили с количеством скучных событи",k7_c500,"оям, им хочется сопереживать, поддерживать их, эмоции радости и печали очень хорошо отражаются через письмо автора и великолепную постановку. Да, иногда бывают и скучные моменты, когда нет особого развития, но они также важны для понимания истории и персонажей, не назвал бы это минусом. Почему-то хочу поставить 9/10, а не 10. Может, потому что не б...",1,
Когда я чувствую радость?,5,0.82464564,2026-06-04,2026-W23,3,732,7,7,500,100,data/processed/days_md/2026-06-04.md,", подошёл к ней и попросил
меня выслушать.
В результате, она смягчилась, может, повлиял мой грустный
тон повествования, может, сама моя инициатива лучше
показала мне мою ситуацию. Но теперь всё вроде ок.
Хочу заметить важный, очень важный паттерн моего
организма: я часто думаю об интересном мне. Иногда у меня в

голове появляются важные, но скучные/страшные/
непонятные мысли. В большей части, я их отталкиваю и
вместо них думаю о Европке, какой-то истории из манхвы
или о какой-нибудь плхабщине. Э

отталкиваю и
вместо них думаю о Европке, какой-то истории из манхвы
или о какой-нибудь плхабщине. Этот паттерн нужно
проанализировать, но я думаю, я так бегу от решения
проблем.
Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c500,", подошёл к ней и попросил меня выслушать. В результате, она смягчилась, может, повлиял мой грустный тон повествования, может, сама моя инициатива лучше показала мне мою ситуацию. Но теперь всё вроде ок. Хочу заметить важный, очень важный паттерн моего организма: я часто думаю об интересном мне. Иногда у меня в голове появляются важные, но скучные/...",1,
Когда я чувствую радость?,6,0.822327,2026-05-03,2026-W19,0,500,7,7,500,100,data/processed/days_md/2026-05-03.md,"это хорошо - приятно смотреть за
развитием персонажей, особенно, когда чел гений.
Возможно, это развитие - путь к падению, но так ещё
интереснее.
Утром встал в 10, бахнул себе 2 кофе, почитал манхвы,
попереписывался с Андреем, а потом в 12 ушел с квартиры
карася.
Чувствовал себя устало.
Доехал до дома на самокате и предложил кентам собраться и
поиграть в рака. Хотя, если честно, я был не особо в ресурсе,
но делать всё равно что-то надо было.
И вот так я уже второй раз за два дня веду активный об",k7_c500,"это хорошо - приятно смотреть за развитием персонажей, особенно, когда чел гений. Возможно, это развитие - путь к падению, но так ещё интереснее. Утром встал в 10, бахнул себе 2 кофе, почитал манхвы, попереписывался с Андреем, а потом в 12 ушел с квартиры карася. Чувствовал себя устало. Доехал до дома на самокате и предложил кентам собраться и поиг...",1,
Когда я чувствую радость?,7,0.82218057,2026-06-12,2026-W24,5,467,7,7,500,100,data/processed/days_md/2026-06-12.md,"вда меня бесит, что они уж слишком часто упоминт мои
слабости, хоть и ради шутки.
Потом я старался разобраться со скукой. Читал манхвы, при
этом ощущая себя опустошенным. Наверное, сейчас я в
дофаминовой яме и нужно просто потерпеть.
Потом после прохождения новеллы стало намного лучше: в
голове появилось больше ясности, да и настроение
поднялось.
Вечером ещё погулял по городу. Много думаю о себе и своих
делах.

Здоровья, здоровья, здоровья и силы в момент выбора!",k7_c500,"вда меня бесит, что они уж слишком часто упоминт мои слабости, хоть и ради шутки. Потом я старался разобраться со скукой. Читал манхвы, при этом ощущая себя опустошенным. Наверное, сейчас я в дофаминовой яме и нужно просто потерпеть. Потом после прохождения новеллы стало намного лучше: в голове появилось больше ясности, да и настроение поднялось. В...",2,
Когда я чувствую радость?,1,0.8371614,2026-05-03,2026-W19,0,927,12,12,600,100,data/processed/days_md/2026-05-03.md,"это хорошо - приятно смотреть за
развитием персонажей, особенно, когда чел гений.
Возможно, это развитие - путь к падению, но так ещё
интереснее.
Утром встал в 10, бахнул себе 2 кофе, почитал манхвы,
попереписывался с Андреем, а потом в 12 ушел с квартиры
карася.
Чувствовал себя устало.
Доехал до дома на самокате и предложил кентам собраться и
поиграть в рака. Хотя, если честно, я был не особо в ресурсе,
но делать всё равно что-то надо было.
И вот так я уже второй раз за два дня веду активный образ
жизни.
Поиграли мы хорошо, было весело, но только в моментах - я
прям чувствовал, что хочу спать

раз
жизни.
Поиграли мы хорошо, было весело, но только в моментах - я
прям чувствовал, что хочу спать и т.п.

Уже дома я просто кайфовал, делал рутину, играл в
ведьмака.
А вечером вышел погулять на улицу, так как погода была
топовая
 Думаю, таким и должно быть воскресенье.
Здоровья, здоровья, здоровья и силы в момент выбора!",k12_c600,"это хорошо - приятно смотреть за развитием персонажей, особенно, когда чел гений. Возможно, это развитие - путь к падению, но так ещё интереснее. Утром встал в 10, бахнул себе 2 кофе, почитал манхвы, попереписывался с Андреем, а потом в 12 ушел с квартиры карася. Чувствовал себя устало. Доехал до дома на самокате и предложил кентам собраться и поиг...",2,
Когда я чувствую радость?,2,0.83335954,2026-06-12,2026-W24,3,600,12,12,600,100,data/processed/days_md/2026-06-12.md,"воим принципам и не меняй их на
одобрение других.
Наслаждайся обычными делами.
Будь честен, в первую очередь, перед собой.
Правильного ответа нет.
Эх, вроде бы грустно, а вроде и приятно.

Сегодня встал в 11:11 утра. Во рту было гадко.
Я быстро момылся пробрался , пацаны тоже скоро
проснулись и мы вместе поели. Поболтали, в комнату
поиграли, в теннис зарубились и разошлись.
Я не особо хочу разбирать микромоменты моего общения с
ними. Я просто вёд себя как всегда: учтиво по отношению ко
всем.
Правда меня бесит, что они уж слишком часто упоминт мои
слабости, хоть и ради шутки.
Потом я старался р",k12_c600,"воим принципам и не меняй их на одобрение других. Наслаждайся обычными делами. Будь честен, в первую очередь, перед собой. Правильного ответа нет. Эх, вроде бы грустно, а вроде и приятно. Сегодня встал в 11:11 утра. Во рту было гадко. Я быстро момылся пробрался , пацаны тоже скоро проснулись и мы вместе поели. Поболтали, в комнату поиграли, в тенни...",1,
Когда я чувствую радость?,3,0.8308024,2026-05-02,2026-W18,0,600,12,12,600,100,data/processed/days_md/2026-05-02.md,"? Особо не помню, может, вообще не читал.
Утром встал, поел, поделал рутину и пошел играть в
ведьмака.
Заебало всё, хватит мне мозги ебать.
Поехали потом с красем на машине. Я не буду распыляться,
круто провел время со своими старыми друзьями: мы
дурачились, катались на машине слушали прикольные треки,
фоткались и ещё много всего.
Мне реально понравилось проводить с ними время, в
моменте я понимал, что сейчас я в потоке, в потоке общения.
Но часов так после 6 я заметил, что мне это надоело, что я
уже хочу домой и мне нужно выполнить мои задания, что я
хочу поесть домашней еды и просто посидеть",k12_c600,"? Особо не помню, может, вообще не читал. Утром встал, поел, поделал рутину и пошел играть в ведьмака. Заебало всё, хватит мне мозги ебать. Поехали потом с красем на машине. Я не буду распыляться, круто провел время со своими старыми друзьями: мы дурачились, катались на машине слушали прикольные треки, фоткались и ещё много всего. Мне реально понра...",2,
Когда я чувствую радость?,4,0.828558,2026-05-02,2026-W18,1,857,12,12,600,100,data/processed/days_md/2026-05-02.md,"я
уже хочу домой и мне нужно выполнить мои задания, что я
хочу поесть домашней еды и просто посидеть один. Походу я
всё-таки интроверт.

Вечером мы немного выпили, пострадали фигнёй, погуляли и
Илья уехал. И снова мы разошлись с ним на неприятной ноте:
он уехал и не остался на ночь. Я не могу его критиковать за
это, чел просто не хочет, но всё равно неприятно, будто он
нас кидает.
С красем ночью разговорились - просто раскидал
информацию по полочкам, вроде и так всё было понятно, но
когда прямо говоришь об этом, становится яснее.
В целом, день хороший. Я понял, что мне нравится получать
малые

говоришь об этом, становится яснее.
В целом, день хороший. Я понял, что мне нравится получать
малые дозы дофамина, но каждый день, а не разовую
титаническую раз в неделю.
Я молодец? Ага, стоп ds до июня.
Здоровья, здоровья, здоровья и силы в момент выбора!",k12_c600,"я уже хочу домой и мне нужно выполнить мои задания, что я хочу поесть домашней еды и просто посидеть один. Походу я всё-таки интроверт. Вечером мы немного выпили, пострадали фигнёй, погуляли и Илья уехал. И снова мы разошлись с ним на неприятной ноте: он уехал и не остался на ночь. Я не могу его критиковать за это, чел просто не хочет, но всё равно...",2,
Когда я чувствую радость?,5,0.82256114,2026-06-08,2026-W24,3,535,12,12,600,100,data/processed/days_md/2026-06-08.md,"том. Пока что мне нравится

разбирать разные бизнес-кейсы.
Вечером ещё раз пошел гулять.
Испытал небольшой social-anxiety, когда увидел знакомых
подростков на площадке. И вроде бы, какая мне разница, что
они там? Но я всё равно немного стремился пойти туда,
чтобы поделать выходы силой. То есть поборол слабость -
молодец.
Еще много думал над тем, чтобы посидеть на сайтах для
знакомств. Может, хочу девушку, а может, как раз хочу
побороть эту неполноценность.
Отличный день, 10/10.

Здоровья здоровья, здоровья и силы в момент выбора!",k12_c600,"том. Пока что мне нравится разбирать разные бизнес-кейсы. Вечером ещё раз пошел гулять. Испытал небольшой social-anxiety, когда увидел знакомых подростков на площадке. И вроде бы, какая мне разница, что они там? Но я всё равно немного стремился пойти туда, чтобы поделать выходы силой. То есть поборол слабость - молодец. Еще много думал над тем, что...",2,
Когда я чувствую радость?,6,0.82218057,2026-06-12,2026-W24,4,467,12,12,600,100,data/processed/days_md/2026-06-12.md,"вда меня бесит, что они уж слишком часто упоминт мои
слабости, хоть и ради шутки.
Потом я старался разобраться со скукой. Читал манхвы, при
этом ощущая себя опустошенным. Наверное, сейчас я в
дофаминовой яме и нужно просто потерпеть.
Потом после прохождения новеллы стало намного лучше: в
голове появилось больше ясности, да и настроение
поднялось.
Вечером ещё погулял по городу. Много думаю о себе и своих
делах.

Здоровья, здоровья, здоровья и силы в момент выбора!",k12_c600,"вда меня бесит, что они уж слишком часто упоминт мои слабости, хоть и ради шутки. Потом я старался разобраться со скукой. Читал манхвы, при этом ощущая себя опустошенным. Наверное, сейчас я в дофаминовой яме и нужно просто потерпеть. Потом после прохождения новеллы стало намного лучше: в голове появилось больше ясности, да и настроение поднялось. В...",2,
Когда я чувствую радость?,7,0.8207086,2026-04-17,2026-W16,0,600,12,12,600,100,data/processed/days_md/2026-04-17.md,"м
Как книга? Читаю. Но уже немного поднаедает.
Утром встал в 5:40. Почему? Фиг его знает. Но уснуть было
трудно, поэтому я просто проворочался до 6:30.
Поел, умылся и заранее вышел на пару.
В дороге повторял седьмую лабу, а так думал ещё насчёт
того, что для меня важно.
В моменте очень захотелось воспроизвести мою давнюю
задумку - взять и целый день провести без соцсетей,
мессенджероа и тому подобного, только я и иишка, с которой
я смог бы найти ответы на свои вопросы. Не до конца
понимаю, стоит ли это того, однако хотелось бы развеять
какие-то свои сомнения и просто посмотреть, как я буду себ",k12_c600,"м Как книга? Читаю. Но уже немного поднаедает. Утром встал в 5:40. Почему? Фиг его знает. Но уснуть было трудно, поэтому я просто проворочался до 6:30. Поел, умылся и заранее вышел на пару. В дороге повторял седьмую лабу, а так думал ещё насчёт того, что для меня важно. В моменте очень захотелось воспроизвести мою давнюю задумку - взять и целый ден...",0,
Когда я чувствую радость?,8,0.82065976,2026-06-04,2026-W23,2,933,12,12,600,100,data/processed/days_md/2026-06-04.md,"ома читал новеллу и обсудил с мамой свою жизнь. Она
снова начала гнать на меня за оценки в универе, а я не совсем
правильно ей объяснил свою позицию. Я немного повысил
голос, но потом взял себя в руки, подошёл к ней и попросил
меня выслушать.
В результате, она смягчилась, может, повлиял мой грустный
тон повествования, может, сама моя инициатива лучше
показала мне мою ситуацию. Но теперь всё вроде ок.
Хочу заметить важный, очень важный паттерн моего
организма: я часто думаю об интересном мне. Иногда у меня в

голове появляются важные, но скучные/страшные/
непонятные мысли. В большей части, я их

гда у меня в

голове появляются важные, но скучные/страшные/
непонятные мысли. В большей части, я их отталкиваю и
вместо них думаю о Европке, какой-то истории из манхвы
или о какой-нибудь плхабщине. Этот паттерн нужно
проанализировать, но я думаю, я так бегу от решения
проблем.
Здоровья, здоровья, здоровья и силы в момент выбора!",k12_c600,"ома читал новеллу и обсудил с мамой свою жизнь. Она снова начала гнать на меня за оценки в универе, а я не совсем правильно ей объяснил свою позицию. Я немного повысил голос, но потом взял себя в руки, подошёл к ней и попросил меня выслушать. В результате, она смягчилась, может, повлиял мой грустный тон повествования, может, сама моя инициатива луч...",1,
Когда я чувствую радость?,9,0.82053035,2026-04-25,2026-W17,2,374,12,12,600,100,data/processed/days_md/2026-04-25.md,"После собеса буду отдыхать. Хотя кого я обманываю?
До собеса я тоже не напряжно учусь, но просто устаю, когда
думаю о собесе. Блять, как же это бесит.
Может, я слишком на них сконцентрировался и стоит просто
идти вглубь? Делать то, что мне нравится и развиваться в
этом, а не распыляться и не въебывться в эти стажировки?
Здоровья, здоровья, здоровья и силы в момент выбора!",k12_c600,"После собеса буду отдыхать. Хотя кого я обманываю? До собеса я тоже не напряжно учусь, но просто устаю, когда думаю о собесе. Блять, как же это бесит. Может, я слишком на них сконцентрировался и стоит просто идти вглубь? Делать то, что мне нравится и развиваться в этом, а не распыляться и не въебывться в эти стажировки? Здоровья, здоровья, здоровья...",1,
